ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
347,0,8,0.4673,0.5000,468806,587.549,49.121,1
348,0,9,0.4713,0.4984,468762,653.412,48.682,1
349,0,12,0.4676,0.4998,468797,854.267,49.462,1
350,0,1,0.4694,0.4994,468808,87.833,47.821,1
351,0,2,0.4702,0.5002,468807,178.403,56.864,1
352,1,1,0.4684,0.5005,468822,99.131,52.359,1
353,0,7,0.4692,0.5002,468790,582.166,51.025,1
354,0,2,0.4695,0.5013,468862,158.757,48.640,1
355,0,1,0.4742,0.5008,468818,91.469,50.481,1
356,0,2,0.4658,0.5016,468845,159.320,54.068,1
357,0,2,0.4654,0.5002,468801,160.196,47.264,1
358,0,5,0.4716,0.5015,468855,361.860,48.020,1
359,0,2,0.4695,0.4996,468779,156.317,48.333,1
360,0,1,0.4715,0.5009,468839,89.898,47.260,1
361,0,3,0.4716,0.4984,468754,227.446,48.773,1
362,1,10,0.4716,0.4991,468792,718.358,49.055,1
363,0,7,0.4735,0.4993,468799,508.461,48.653,1
364,0,5,0.4683,0.4989,468767,370.415,50.279,1
365,0,1,0.4710,0.5012,468847,89.879,50.445,1
366,0,5,0.4786,0.5005,468820,368.841,70.002,1
367,0,8,0.4689,0.5000,468831,581.410,48.598,1
368,0,1,0.4700,0.4992,468796,87.329,50.528,1
369,0,5,0.4772,0.5007,468796,362.761,48.738,1
370,0,2,0.4664,0.5003,468816,161.099,71.825,1
371,0,4,0.4697,0.5000,468793,308.923,48.398,1
372,1,1,0.4685,0.5013,468827,89.134,49.025,1
373,0,2,0.4672,0.5012,468831,159.922,51.805,1
374,0,2,0.4737,0.5007,468841,166.313,50.037,1
375,0,2,0.4734,0.4996,468781,164.136,49.355,1
376,0,1,0.4692,0.4993,468775,92.923,49.727,1
377,0,4,0.4673,0.4982,468753,306.436,52.420,1
378,0,2,0.4701,0.5004,468839,160.479,50.210,1
379,0,1,0.4682,0.4997,468794,95.421,49.412,1
380,0,1,0.4690,0.4998,468816,89.455,55.715,1
381,0,2,0.4702,0.4997,468811,161.893,49.062,1
382,1,2,0.4730,0.5005,468829,162.602,50.008,1
383,0,1,0.4684,0.4996,468769,90.047,49.034,1
384,0,2,0.4669,0.5014,468847,160.988,49.494,1
385,0,4,0.4670,0.4990,468783,301.768,48.810,1
386,0,3,0.4683,0.4995,468784,234.226,49.117,1
387,0,2,0.4702,0.4999,468809,163.391,51.266,1
388,0,1,0.4692,0.5000,468789,92.758,50.458,1
389,0,2,0.4693,0.5013,468837,162.979,50.289,1
390,0,4,0.4739,0.5010,468816,376.993,48.901,1
391,0,7,0.4701,0.5003,468838,510.639,47.871,1
392,1,1,0.4721,0.5005,468774,86.989,47.472,1
393,0,6,0.4705,0.5006,468826,438.820,50.412,1
394,0,1,0.4691,0.4997,468795,89.476,48.785,1
395,0,1,0.4722,0.5004,468798,89.097,50.233,1
396,0,5,0.4706,0.4992,468787,369.644,48.815,1
397,0,2,0.4705,0.4998,468796,159.249,47.621,1
398,0,4,0.4670,0.5011,468809,301.707,55.217,1
399,0,2,0.4768,0.4988,468754,175.083,49.587,1
400,0,2,0.4688,0.4991,468779,157.397,50.528,1
401,0,9,0.4705,0.5006,468824,650.233,48.033,1
402,1,3,0.4704,0.4991,468763,227.638,47.353,1
403,0,4,0.4669,0.5006,468815,301.000,50.088,1
404,0,3,0.4685,0.5005,468805,243.340,49.655,1
405,0,5,0.4744,0.5001,468811,365.643,49.196,1
406,0,4,0.4706,0.5001,468793,313.948,49.969,1
407,0,4,0.4745,0.5002,468798,304.939,48.720,1
408,0,2,0.4690,0.5014,468837,156.662,49.158,1
409,0,1,0.4688,0.5005,468820,91.011,55.000,1
410,0,3,0.4669,0.5013,468867,241.453,52.035,1
411,0,1,0.4702,0.5008,468838,88.842,51.689,1
412,1,3,0.4745,0.4998,468815,263.664,50.448,1
413,0,2,0.4671,0.4999,468795,164.456,52.702,1
414,0,2,0.4711,0.4995,468806,176.277,53.717,1
415,0,6,0.4782,0.4993,468767,440.494,47.759,1
416,0,3,0.4696,0.5002,468832,228.542,49.233,1
417,0,1,0.4672,0.4999,468796,87.272,48.852,1
418,0,3,0.4746,0.4991,468784,225.029,49.174,1
419,0,2,0.4690,0.5004,468818,157.180,49.180,1
420,0,6,0.4756,0.5008,468822,436.389,49.861,1
421,0,1,0.4696,0.5005,468803,87.995,47.966,1
422,1,1,0.4673,0.4999,468806,139.915,77.874,1
423,0,1,0.4696,0.5002,468787,89.541,49.659,1
424,0,1,0.4699,0.5011,468830,88.325,48.973,1
425,0,5,0.4727,0.5005,468805,382.315,48.813,1
426,0,1,0.4756,0.5010,468803,90.272,48.490,1
427,0,1,0.4685,0.4993,468788,90.511,48.880,1
428,0,3,0.4760,0.5008,468840,295.211,49.577,1
429,0,2,0.4717,0.4989,468759,161.154,52.626,1
430,0,4,0.4681,0.4988,468775,298.816,47.010,1
431,0,1,0.4670,0.4990,468753,87.087,49.074,1
432,1,2,0.4658,0.4987,468763,157.269,49.416,1
433,0,10,0.4693,0.5010,468838,717.381,49.136,1
434,0,5,0.4743,0.5017,468837,437.640,58.064,1
435,0,4,0.4711,0.5018,468839,300.123,49.831,1
436,0,2,0.4703,0.4997,468780,157.592,48.639,1
437,0,2,0.4629,0.5019,468848,158.593,48.617,1
438,0,1,0.4776,0.5005,468810,98.045,54.460,1
439,0,4,0.4689,0.5002,468819,311.337,49.473,1
440,0,2,0.4713,0.4999,468806,158.905,48.221,1
441,0,2,0.4685,0.5018,468861,163.173,49.503,1
442,1,1,0.4683,0.4992,468775,90.470,49.880,1
443,0,2,0.4661,0.5007,468819,157.423,50.398,1
444,0,6,0.4707,0.5003,468796,438.278,48.295,1
445,0,2,0.4673,0.5019,468865,160.824,49.246,1
446,0,4,0.4689,0.5001,468786,303.667,48.058,1
447,0,7,0.4739,0.5016,468871,514.589,54.904,1
448,0,3,0.4684,0.4988,468744,229.010,47.383,1
449,0,4,0.4710,0.4989,468766,307.990,49.827,1
450,0,1,0.4667,0.4978,468756,88.451,51.662,1
451,0,1,0.4734,0.4999,468781,88.591,49.365,1
452,1,4,0.4681,0.5001,468818,299.241,49.758,1
453,0,2,0.4686,0.4995,468768,168.465,49.377,1
454,0,4,0.4707,0.4991,468778,293.835,49.397,1
