ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
966,0,1,0.5137,0.4998,111473,12.091,6.119,1
967,1,5,0.5150,0.4992,111472,43.408,6.310,1
968,0,7,0.5164,0.5006,111500,59.010,6.304,1
969,1,2,0.5133,0.5021,111509,19.937,6.248,1
970,0,3,0.5159,0.5005,111491,27.621,6.264,1
971,1,1,0.5115,0.5030,111526,12.246,6.501,1
972,0,5,0.5175,0.5010,111505,43.773,6.408,1
973,1,3,0.5202,0.5023,111511,28.217,6.192,1
974,0,2,0.5158,0.5009,111490,19.795,6.148,1
975,1,2,0.5133,0.4999,111483,19.896,6.524,1
976,0,1,0.5134,0.4947,111435,11.982,6.451,1
977,1,3,0.5186,0.4969,111460,28.215,6.380,1
978,0,5,0.5152,0.4989,111483,43.423,6.355,1
979,1,1,0.5156,0.4989,111462,12.208,6.331,1
980,0,1,0.5151,0.5038,111522,11.947,6.246,1
981,1,3,0.5123,0.4980,111458,28.021,6.236,1
982,0,6,0.5105,0.4996,111485,51.868,6.352,1
983,1,2,0.5192,0.4977,111456,20.000,6.291,1
984,0,2,0.5139,0.4957,111442,19.767,6.184,1
985,1,2,0.5167,0.5037,111520,20.339,6.558,1
986,0,1,0.5091,0.5047,111529,12.212,6.455,1
987,1,6,0.5070,0.4970,111438,52.102,5.885,1
988,0,1,0.5103,0.4991,111450,9.524,5.110,1
989,1,1,0.5108,0.4998,111479,10.026,5.304,1
990,0,1,0.5102,0.5016,111499,10.572,5.333,1
991,1,1,0.5121,0.4998,111489,10.458,4.830,1
992,0,5,0.5089,0.4989,111475,40.998,6.192,1
993,1,2,0.5110,0.5030,111519,19.563,6.614,1
994,0,1,0.5155,0.5007,111495,12.011,6.296,1
995,1,5,0.5164,0.4994,111479,43.545,6.395,1
996,0,2,0.5170,0.5006,111488,19.990,6.520,1
997,1,1,0.5148,0.4973,111452,12.064,6.166,1
998,0,2,0.5124,0.5029,111520,19.866,6.286,1
999,1,5,0.5187,0.4971,111465,43.248,6.212,1
